"probe","EntrezGene.ID","HUGO.gene.symbol","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"Contig1030_RC",81704,"DOCK8",0.078329594239025,-0.00588690476190476,3.59740968004412,0.000369325466452156,0.0013206918995348,-0.858535771547378
"Contig58239_RC",NA,NA,-0.0438612175976634,0.0152373887240356,-3.59827593718195,0.000367996012112937,0.00131632238055769,-0.859152130708679
"Contig41291_RC",NA,NA,-0.0693434750733138,-0.00305654761904762,-3.59733754570702,0.000369424069766567,0.00132085156301378,-0.862202125626832
"Contig30994_RC",NA,NA,-0.0370514330047463,0.0262967359050445,-3.59718690131453,0.000369482377950326,0.00132086712830052,-0.862915709054808
"NM_001022",6223,"RPS19",0.0911116935483871,-0.0238918918918919,3.56135649533093,0.000450436625073101,0.00158140528013977,-0.863743791510167
"Contig40527_RC",NA,NA,-0.0711838153503893,-2.68656716417909e-05,-3.59510028060252,0.000372644021540397,0.00133119776613607,-0.866324813549815
"Contig36285_RC",85446,"ZFHX2",-0.0788717597663382,0.0344807121661721,-3.59616529557249,0.000370881835167126,0.0013256764793001,-0.866445297795313
"Contig38463_RC",NA,NA,-0.0470002760397497,0.0235402985074627,-3.59596642477343,0.000371452112703534,0.00132713356262335,-0.866743507969238
"NM_012421",6018,"RLF",0.0513552391383717,0.00169139465875371,3.59603260593429,0.000371063966225145,0.0013261338623588,-0.866903664687834
"Contig31739_RC",NA,NA,0.0416082511865644,0.00189317507418398,3.59428216888862,0.000373474507873239,0.00133396986099282,-0.87294895824876
"Contig28406_RC",NA,NA,-0.0422415177953192,0.0249821428571429,-3.5931228569783,0.00037522840576808,0.00133984343664066,-0.873338914880171
"Contig54758_RC",NA,NA,-0.0618719423147134,0.00405637982195846,-3.59393436364737,0.000373955221090548,0.00133549201568457,-0.8741498106232
"Contig32649_RC",NA,NA,-0.0658052901260213,0.00222619047619048,-3.59216638530527,0.000376557496093505,0.00134400117537033,-0.876639547087671
"Contig56229",NA,NA,-0.0566273609426442,0.0369338521400778,-3.55243260002647,0.000453261531982246,0.00159063869903345,-0.87713136251817
"NM_016545",51278,"IER5",0.0813692497261774,-0.00745103857566766,3.59297197740358,0.000375288396750245,0.00133986221975248,-0.877472039716562
"NM_013440",NA,NA,0.0305304252199412,0.0385565476190476,3.59286783956022,0.000375582340640148,0.00134071613899263,-0.877636802744245
"AL050037",25870,"SUMF2",-0.0578845035313668,0.024,-3.59125736897427,0.000377824739038967,0.00134813109406981,-0.879775664184813
"NM_006589",10712,"C1orf2",0.0808791986126324,-0.0160207715133531,3.59074885320022,0.000378385128878131,0.00134986308818675,-0.8851432793058
"AB028449",23405,"DICER1",-0.0783908817086528,-0.0195905044510386,-3.59072361440066,0.000378420422949459,0.00134986308818675,-0.885230344501439
"NM_003132",6723,"SRM",0.0672817177802118,-0.00465578635014837,3.59033875436661,0.000378958996307357,0.00135158729437651,-0.886557909288544
"Contig45645_RC",64388,"GREM2",-0.156071932962998,-0.0631651651651652,-3.58768921604159,0.000383298015211456,0.00136527261900068,-0.888040864908947
"NM_019555",50650,"ARHGEF3",-0.0870842911877395,-0.0337363636363636,-3.58802353227493,0.000383293692916057,0.00136527261900068,-0.889759024423682
"Contig16016_RC",NA,NA,0.051724340175953,0.0278452380952381,3.58929533984272,0.000380573628104739,0.00135714828690927,-0.889960490403213
"NM_000274",4942,"OAT",0.092296412924425,-0.0691157270029674,3.58897236215731,0.000380876944797297,0.0013580321126686,-0.891270179196694
"Contig52839_RC",NA,NA,-0.0623614457831325,-0.00511904761904762,-3.58790779882405,0.000382528956263711,0.00136312829378339,-0.891325375568611
"N79601_RC",NA,NA,-0.0462759675063892,0.010839762611276,-3.58887279474745,0.00038101705908709,0.0013583338610035,-0.891613491862744
"Contig31800_RC",NA,NA,-0.0420049359278595,0.0151842900302115,-3.58641817529198,0.000385413022071144,0.00137220712526522,-0.89204129824424
"Contig37063_RC",NA,NA,-0.0703166757940854,0.00301186943620178,-3.58870968619462,0.000381246694974569,0.00135895462138503,-0.89217587802577
"NM_000399",1959,"EGR2",0.11536915845199,-0.0585044510385757,3.58864975386077,0.000381331104636773,0.00135905761720961,-0.892382514307807
"NM_013332",29923,NA,0.0597365370573202,0.0251691394658754,3.58727986905638,0.000383265262606943,0.00136527261900068,-0.897104767545421
"AB033050",57178,"ZMIZ1",-0.0734015607886089,-0.037299703264095,-3.58716324694424,0.000383430347539864,0.00136554529213317,-0.897506708969139
"Contig3422_RC",79602,"ADIPOR2",-0.0512079286887169,0.0339728915662651,-3.58580263193009,0.000386132176167431,0.00137436781110132,-0.897804380770009
"Contig51433_RC",128602,"C20orf85",-0.118905058651026,-0.0698958333333333,-3.58681742910777,0.00038407212276351,0.00136763194725432,-0.898501616450678
"NM_006303",7965,NA,0.0553705857914416,-0.0107232142857143,3.58550519273366,0.000385937038685337,0.00137387300335258,-0.899603695098619
"NM_002779",5662,"PSD",-0.0517958731477634,0.0109821428571429,-3.58404672304414,0.000388019749928394,0.00138068481075538,-0.904626431853745
"Contig28339_RC",NA,NA,-0.0420498813435561,0.0358308605341246,-3.58494975333376,0.000386576352682615,0.00137574875563644,-0.905133281851633
"Contig17406_RC",NA,NA,0.0291279601163274,0.0264255952380952,3.58266398832051,0.000390004048990429,0.00138754383422972,-0.909386601194998
"NM_003939",8945,"BTRC",-0.0437685539946076,0.0404939393939394,-3.58213160729047,0.00039171350550527,0.00139301835099862,-0.910038311656517
"NM_006369",10489,"LRRC41",0.0350026961827728,0.0418,3.58196124566426,0.000391959522803926,0.0013936907883461,-0.910624216930505
"NM_018557",53353,"LRP1B",-0.0833839931885909,-0.0394151515151515,-3.58117516228138,0.000393096576604599,0.00139712504237183,-0.913327369734437
"Contig51795_RC",NA,NA,-0.0705322197882438,-0.0223175074183976,-3.58210006404313,0.000390662255446362,0.00138968362039849,-0.914945438397957
"AB028999",NA,NA,-0.0557209748083242,-0.0102611275964392,-3.5818574211024,0.000391012024595332,0.00139072575535643,-0.915780581574237
"AK001405",NA,NA,-0.0795028751369112,-0.0201097922848665,-3.58114215179757,0.000392044794388909,0.00139379154972914,-0.91824213374255
"NM_002354",4072,"TACSTD1",0.108983890105878,-0.0739910979228487,3.58104831159707,0.000392180479082404,0.00139407148372533,-0.918565044800582
"NM_012203",9380,"GRHPR",-0.0531019076305221,-0.00913946587537092,-3.58010105924979,0.00039355259292807,0.00139854275329831,-0.921824170945284
"Contig31053_RC",84449,"ZNF333",-0.0569625319459657,0.00959940652818991,-3.5799703329083,0.000393742306037624,0.00139901384529856,-0.922273886587776
"NM_000189",3099,"HK2",0.0522625230594579,0.0181939393939394,3.57814894849289,0.000397502899826171,0.00141114682288928,-0.923728670605986
"NM_005886",10300,"KATNB1",0.0488917944505294,-0.00179525222551929,3.57934586434921,0.000394649734185827,0.00140203455849706,-0.924421929770484
"AB037720",25970,"SH2B1",-0.0637863727637824,-0.0249495548961424,-3.57896689501961,0.000395201378893713,0.00140379062053061,-0.925725336845785
"Contig30464_RC",81034,"SLC25A32",0.0640511135450894,0.00149258160237389,3.57882539859589,0.000395407532891631,0.00140431913720006,-0.9262119593692
"D63876",23163,"GGA3",0.0563933004746258,0.00853709198813056,3.57874436495796,0.000395525640743258,0.00140453484349227,-0.926490635367326
"Contig17075_RC",NA,NA,-0.136275829203202,-0.0316454545454545,-3.5756040127328,0.000401244297287691,0.00142298444761697,-0.92903022542027
"NM_003222",7022,"TFAP2C",0.0727730467323841,-0.00573590504451039,3.5779687766089,0.000396657749566799,0.00140835074215298,-0.929157600433678
"NM_003838",8790,"FPGT",-0.040857977548767,0.0045910447761194,-3.57755951658945,0.000397568647165438,0.00141117559101886,-0.930162439329007
"Contig36315_RC",84690,"SPATA22",0.128421253933672,0.0644115853658537,3.57392616606417,0.000404058383703046,0.00143171997270723,-0.930900812862657
"NM_005059",6019,"RLN2",-0.0836136820007301,-0.056299703264095,-3.5766606576442,0.000398574073773806,0.00141453927226102,-0.93365452987243
"Contig54999_RC",64864,"RFXDC2",-0.047802847754655,-0.000952522255192878,-3.57623941164196,0.000399193023622405,0.00141653057128571,-0.935102325659166
"S80864",NA,NA,-0.0435973439211391,0.0149287833827893,-3.57601879925655,0.000399517536026398,0.00141747663760323,-0.935860493363652
"NM_002835",5782,"PTPN12",0.0579501642935378,-0.0195905044510386,3.57577606526902,0.000399874874484164,0.00141853887874899,-0.936694635192501
"NM_015478",26013,"L3MBTL",-0.0734881822496441,0.00944108761329305,-3.57317946855079,0.000404675953269359,0.00143370072532376,-0.937548222713717
"NM_015994",51382,"ATP6V1D",-0.0583521814530851,-0.00830563798219585,-3.57544458138557,0.000400363349701854,0.00142006594668952,-0.937833676314115
"NM_004665",8875,"VNN2",0.0911277634223372,-0.0553768996960486,3.57227682119957,0.000406350465611676,0.00143942493830697,-0.940250126783051
"AB011114",9814,"SFI1",-0.0296562614092735,0.0291394658753709,-3.57456679548254,0.000401659562417855,0.00142425083249587,-0.940849441364668
"NM_001488",6871,"TADA2L",0.055556042351223,0.0155875370919881,3.57401499515385,0.00040247641202444,0.00142694062893126,-0.942744882723798
"AB032962",57512,"GPR158",0.160520170859041,0.00976737160120846,3.57147206011543,0.000407225075415135,0.00144210575310833,-0.943405951762531
"NM_018684",55906,"KIAA1166",0.0461393756845564,0.0437952522255193,3.57376843731413,0.000402841903969041,0.00142802963380627,-0.943591724449258
"NM_002095",2961,"GTF2E2",0.0548453358890106,0.0105103857566766,3.57340378994987,0.000403383020178305,0.00142974080164834,-0.944844063958517
"NM_002831",5777,"PTPN6",0.0426048387096773,0.0375535714285714,3.57318999680204,0.000403858078016141,0.00143121737230937,-0.945376419360897
"AL133078",64083,"GOLPH3",0.0602041788856305,-0.0260386904761905,3.57125307133339,0.000406746762423777,0.00144062029671535,-0.952025514103929
"Contig46657_RC",NA,NA,0.0698630622960125,0.0103484848484848,3.56917140315405,0.000410848956065943,0.00145430787933059,-0.954537216115559
"Contig48640_RC",NA,NA,-0.0490267276000554,0.0224702380952381,-3.56932931353176,0.000409634989052533,0.00145043016589457,-0.955204868359371
"AB002359",5198,"PFAS",-0.0697452993793355,0.000771513353115727,-3.56874053878184,0.000410363424237419,0.00145279927530821,-0.960849018962324
"Contig35659_RC",NA,NA,-0.0673457922599489,0.000566765578635015,-3.56837652018797,0.000410913063896289,0.00145432452179342,-0.962097568225015
"Contig25060_RC",NA,NA,0.0928990507484484,-0.0372314540059347,3.56816948474426,0.000411225979287805,0.0014552216245945,-0.962807627482338
"Contig54365_RC",NA,NA,0.139975766703176,-0.0918219584569733,3.56744541715416,0.000412322101058049,0.00145888963087182,-0.96529062597488
"Contig35822_RC",NA,NA,-0.0921466555878688,-0.0329196428571429,-3.56614988987819,0.000414450621245396,0.001466208910218,-0.966106063246194
"Contig44252_RC",NA,NA,-0.0585104556155657,0.00245238095238095,-3.56519564528178,0.000415906272815872,0.00147093346790023,-0.969376095921897
"Contig44611_RC",219285,"SAMD9L",0.111088076443706,-0.027485119047619,3.5647321138743,0.000416615095778152,0.00147258939644022,-0.970964245807547
"NM_000038",324,"APC",-0.0422346464167062,-0.00385498489425982,-3.56323231331982,0.000419740028369227,0.00148256465654408,-0.971638199117884
"Contig28090_RC",NA,NA,0.0363167408231368,0.0271492537313433,3.56443381942601,0.000417234026801685,0.00147456419952823,-0.971787228312582
"NM_002690",5423,"POLB",-0.0779819277108434,-0.0218813056379822,-3.56531266865039,0.000415566687167632,0.00146994481556868,-0.972601608135765
"NM_003069",6594,"SMARCA1",-0.068475073313783,-0.0162202380952381,-3.5651103483236,0.000416036622226857,0.0014711819368389,-0.973090200363295
"Contig53349_RC",64218,"SEMA4A",0.0423635907265425,0.0355964391691395,3.56478562009957,0.00041637217754299,0.00147205543967084,-0.9744076860841
"Contig3883_RC",57414,"RHBDD2",-0.0501950529390288,0.0137922848664688,-3.56476488186896,0.000416403901789983,0.00147205543967084,-0.974478746316196
"Contig57579",80325,"ABTB1",-0.0537222931744004,-0.000578787878787879,-3.56305349021488,0.000420183511976208,0.00148370295062593,-0.975491213278715
"Contig56666",83693,"HSDL1",-0.0503188663745893,0.00787240356083086,-3.56397464418397,0.000417614456267361,0.00147569565587201,-0.977186236192778
"Contig20361_RC",85449,NA,0.0507005750273822,0.0287091988130564,3.56355684962901,0.000418255803377393,0.00147774863941145,-0.978617447043963
"Contig53741_RC",5990,"RFX2",-0.0485465542521995,0.0406160714285714,-3.5628000110202,0.000419581852519763,0.00148221981696051,-0.981004130906425
"NM_014425",27130,"INVS",0.0407766976998904,0.0301780415430267,3.56239390957045,0.000420045875080434,0.0014834309099602,-0.982600433546508
"NM_004563",5106,"PCK2",-0.067745436290617,-0.0291038575667656,-3.56201718121762,0.000420627298747378,0.00148505579761098,-0.983890442635572
"AF052152",NA,NA,-0.0975041073384446,-0.0263887240356083,-3.56079525054701,0.000422518364592824,0.0014915172434891,-0.988073758234855
"Contig54290_RC",128218,"TMEM125",-0.0911453085067543,-0.0361097922848665,-3.56060081299025,0.00042282001148246,0.00149236688308854,-0.988739298153809
"Contig36078_RC",NA,NA,-0.043079134720701,0.0149436201780415,-3.56010139498206,0.000423595725434598,0.00149488928273957,-0.990448600547968
"AL110194",3146,"HMGB1",-0.0793940306681271,-0.0479970326409496,-3.55980609152595,0.000424055029098187,0.00149629448938494,-0.991459198164597
"NM_006111",10449,"ACAA2",0.0687434282584886,-0.03813353115727,3.55969532378571,0.000424227433421079,0.00149668710153933,-0.991838251270253
"NM_003778",8702,"B4GALT4",0.0554933826213947,-0.0230593471810089,3.5593824970362,0.000424714687321542,0.001498190239239,-0.992908701983419
"Contig51064_RC",83852,"SETDB2",-0.0579008447583437,0.000851190476190476,-3.55751546868491,0.000427797842499552,0.00150842857157987,-0.995665195050969
"NM_017916",55011,"NOP17",-0.064521723256663,-0.0165994065281899,-3.55844196287509,0.000426182811391748,0.0015031524860512,-0.996126556722405
"Contig45673_RC",83591,"THAP2",0.046230854452292,0.0195327380952381,3.55542398255247,0.000431091002302774,0.00151915054374179,-1.00281520351997
"NM_012317",23641,"LDOC1",0.0836066995253742,0.00902077151335312,3.55625276284865,0.00042961848944386,0.00151461552996474,-1.00361342372098
"NM_006041",9953,"HS3ST3B1",0.0467468715495031,0.0233283582089552,3.55601283710521,0.00043032726366478,0.00151689585914723,-1.00401593141449
"Contig36522_RC",6913,"TBX15",-0.074206279664111,-0.014080118694362,-3.55537004293927,0.000431011142971363,0.00151908779025078,-1.00663103709621
"NM_002860",5832,"ALDH18A1",0.0431426615553121,0.0185548961424332,3.55458907731874,0.000432246788802728,0.00152300426549793,-1.00930021990383
"NM_019088",54623,"PAF1",-0.0520852044541804,0.0116320474777448,-3.55446510079288,0.000432443250040458,0.00152347722035407,-1.0097238966002
"NM_000609",6387,"CXCL12",-0.0681842565329407,0.000420895522388059,-3.55405306512827,0.000433429171577604,0.00152673087041602,-1.01071273189965
"AB033007",57222,"ERGIC1",-0.0559643117926251,0.0396913946587537,-3.55338607950568,0.000434156676360069,0.00152907345618916,-1.01341075904629
"AF070559",93081,"C13orf27",0.0807379518072289,0.00909495548961424,3.55277029381596,0.000435137361127639,0.00153230692430462,-1.01551434576916
"AK001911",NA,NA,0.0414719331872946,0.0173234421364985,3.55249216114724,0.000435580988833026,0.00153364852403586,-1.01646436443276
"NM_014864",9917,"FAM20B",-0.0541833404285511,0.00415151515151515,-3.55105180888916,0.000439076142036055,0.00154506583774395,-1.01650053639931
"AB014567",NA,NA,0.107636683096021,-0.0656320474777448,3.55176540280732,0.000436742187010703,0.00153751588728919,-1.01894642949668
"Contig20979_RC",340419,"RSPO2",0.0478408163265306,0.0405891238670695,3.54918628867945,0.000441909160700542,0.00155391815040361,-1.01962551881525
"NM_001260",1024,"CDK8",0.0621504198612632,0.0147151335311573,3.5508445806835,0.000438217624757638,0.00154226648529209,-1.02209059510464
"NM_018299",55284,"UBE2W",-0.0702207009857612,-0.0282522255192878,-3.54988041404715,0.000439767521461019,0.00154727632838275,-1.02538195064341
"Contig42295_RC",79635,"CCDC121",-0.0507392296458561,-0.0153056379821958,-3.54959446858931,0.000440228165668207,0.00154867448250084,-1.02635791721459
"AI091551_RC",85465,NA,0.0608715772179628,0.000955489614243323,3.54932570669815,0.000440661540382422,0.0015499763175434,-1.02727516767324
"AL137667",NA,NA,0.0618628998753635,-0.00983333333333333,3.54812959819022,0.000442763391526482,0.00155669834668387,-1.0277214485407
"AL050087",56929,"FEM1C",-0.0696133169039796,0.00708308605341246,-3.54857448552358,0.000441874996284776,0.00155391815040361,-1.02983864899653
"NM_004655",8313,"AXIN2",-0.0462267250821468,0.0235192878338279,-3.54780581762088,0.000443119876387826,0.00155772798590614,-1.03246114460695
"Contig42930_RC",NA,NA,0.0733814804673239,-0.00268545994065282,3.54694850110928,0.000444512203894031,0.00156239817136106,-1.03538546430304
"NM_001242",939,"CD27",-0.0406476359985397,0.0283175074183976,-3.54589600582327,0.000446227120420411,0.00156820070844274,-1.03897464484644
"NM_018060",55699,"IARS2",-0.0608600310332238,-0.0280890207715134,-3.54568124581908,0.000446577807487544,0.00156920788073813,-1.03970689003289
"Contig42565_RC",79018,"C17orf39",0.0390732018985031,0.0174480712166172,3.54462765522127,0.000448301988385282,0.00157504032400403,-1.04329861361884
